Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,City,State,Product Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Product Rating
ORD-2023-6910,2023-08-25,2023-08-31,CUST-9965,Customer 480,Consumer,South,Los Angeles,California,Office Supplies,Paper,iPhone 13,1257.54,1,0.28,121.81,91.71,4.9
ORD-2023-6911,2023-10-30,2023-11-01,CUST-7857,Customer 643,Home Office,Central,Houston,Texas,Furniture,Chairs,Standing Desk,642.12,2,0.2,116.2,11.45,2.2
ORD-2023-6912,2023-09-27,2023-09-29,CUST-3189,Customer 161,Corporate,Central,Los Angeles,California,Furniture,Chairs,Laser Printer,272.61,3,0.09,12.63,11.79,1.9
ORD-2023-6913,2023-03-09,2023-03-12,CUST-4025,Customer 202,Home Office,Central,Los Angeles,California,Office Supplies,Binders,Standing Desk,1116.0,3,0.0,201.78,93.47,1.1
ORD-2023-6914,2023-02-09,2023-02-10,CUST-3419,Customer 123,Consumer,East,New York,New York,Office Supplies,Binders,Binder Pack,1310.16,4,0.3,162.68,51.42,2.8
ORD-2023-6915,2023-08-07,2023-08-09,CUST-2687,Customer 276,Corporate,Central,Los Angeles,California,Office Supplies,Binders,Office Chair,545.8,4,0.02,100.01,23.6,3.6
ORD-2023-6916,2023-08-14,2023-08-15,CUST-4259,Customer 259,Home Office,Central,Los Angeles,California,Furniture,Tables,Binder Pack,1922.45,1,0.29,270.4,45.8,1.7
ORD-2023-6917,2023-11-29,2023-12-01,CUST-1704,Customer 309,Corporate,East,Los Angeles,California,Technology,Phones,Office Chair,1254.74,3,0.08,118.18,60.11,1.5
ORD-2023-6918,2023-03-04,2023-03-06,CUST-8738,Customer 324,Consumer,South,Houston,Texas,Technology,Accessories,Desk Lamp,1168.03,3,0.08,146.22,85.53,3.3
ORD-2023-6919,2023-01-24,2023-01-28,CUST-3333,Customer 339,Home Office,Central,Houston,Texas,Furniture,Chairs,Binder Pack,1534.19,2,0.08,177.77,8.95,4.6
ORD-2023-6920,2023-02-27,2023-03-04,CUST-8384,Customer 850,Corporate,West,New York,New York,Furniture,Tables,Binder Pack,478.19,3,0.12,90.63,29.68,3.5
ORD-2023-6921,2023-03-10,2023-03-16,CUST-5983,Customer 448,Home Office,South,Los Angeles,California,Technology,Copiers,iPhone 13,837.49,3,0.07,108.63,29.7,4.0
ORD-2023-6922,2023-08-04,2023-08-05,CUST-5337,Customer 310,Home Office,Central,New York,New York,Office Supplies,Binders,Binder Pack,1176.51,2,0.02,80.19,10.69,2.0
ORD-2023-6923,2023-12-27,2023-12-28,CUST-7063,Customer 791,Consumer,South,Houston,Texas,Technology,Copiers,Binder Pack,640.17,2,0.0,60.25,12.59,4.0
ORD-2023-6924,2023-05-23,2023-05-27,CUST-8085,Customer 147,Corporate,Central,Chicago,Illinois,Technology,Accessories,Laser Printer,1452.72,3,0.01,268.2,56.78,2.3
ORD-2023-6925,2023-11-08,2023-11-10,CUST-7846,Customer 355,Consumer,West,Houston,Texas,Office Supplies,Paper,Laser Printer,1115.97,3,0.06,202.41,97.09,3.2
ORD-2023-6926,2023-03-25,2023-03-31,CUST-4619,Customer 915,Home Office,South,New York,New York,Technology,Copiers,Standing Desk,345.54,3,0.03,59.18,99.99,1.0
ORD-2023-6927,2023-06-24,2023-06-29,CUST-7416,Customer 512,Home Office,Central,Los Angeles,California,Office Supplies,Paper,Binder Pack,1560.61,2,0.06,248.81,25.68,2.2
ORD-2023-6928,2023-08-09,2023-08-10,CUST-1164,Customer 121,Consumer,West,Los Angeles,California,Technology,Copiers,Desk Lamp,926.27,3,0.03,124.59,25.12,2.1
ORD-2023-6929,2023-09-30,2023-10-03,CUST-5571,Customer 785,Home Office,West,Los Angeles,California,Technology,Phones,Standing Desk,914.28,4,0.19,118.02,68.8,1.7
ORD-2023-6930,2023-04-16,2023-04-19,CUST-4488,Customer 770,Consumer,East,Phoenix,Arizona,Technology,Copiers,Desk Lamp,1214.99,1,0.22,73.42,69.13,3.6
ORD-2023-6931,2023-05-06,2023-05-08,CUST-5881,Customer 57,Consumer,Central,Phoenix,Arizona,Technology,Copiers,Binder Pack,118.23,2,0.11,23.35,12.4,4.7
ORD-2023-6932,2023-03-06,2023-03-11,CUST-4063,Customer 855,Consumer,West,Los Angeles,California,Office Supplies,Paper,Desk Lamp,1295.7,2,0.17,205.31,73.55,1.8
ORD-2023-6933,2023-11-05,2023-11-06,CUST-2466,Customer 575,Home Office,West,New York,New York,Furniture,Tables,Standing Desk,1354.12,3,0.19,101.82,35.33,3.2
ORD-2023-6934,2023-09-22,2023-09-23,CUST-3574,Customer 38,Corporate,South,Houston,Texas,Office Supplies,Binders,Binder Pack,864.24,2,0.01,171.92,74.15,3.0
ORD-2023-6935,2023-07-19,2023-07-20,CUST-3922,Customer 8,Consumer,South,Houston,Texas,Office Supplies,Binders,Office Chair,1030.44,4,0.04,134.26,40.36,3.4
ORD-2023-6936,2023-09-14,2023-09-20,CUST-3623,Customer 482,Home Office,East,Houston,Texas,Office Supplies,Paper,iPhone 13,1861.08,2,0.25,227.54,79.84,2.4
ORD-2023-6937,2023-04-19,2023-04-23,CUST-8100,Customer 318,Consumer,Central,Chicago,Illinois,Furniture,Bookcases,Office Chair,555.36,2,0.29,51.47,67.35,2.2
ORD-2023-6938,2023-10-16,2023-10-22,CUST-6583,Customer 4,Consumer,South,Los Angeles,California,Office Supplies,Binders,Office Chair,1413.05,3,0.03,265.48,24.8,1.4
ORD-2023-6939,2023-03-05,2023-03-08,CUST-8057,Customer 181,Corporate,West,New York,New York,Office Supplies,Binders,Office Chair,1848.22,3,0.26,213.58,12.2,4.7
ORD-2023-6940,2023-03-12,2023-03-17,CUST-6326,Customer 893,Consumer,West,New York,New York,Furniture,Chairs,Office Chair,689.34,2,0.27,76.56,10.07,2.0
ORD-2023-6941,2023-11-28,2023-12-04,CUST-3152,Customer 533,Consumer,South,Houston,Texas,Technology,Accessories,iPhone 13,684.7,3,0.13,44.54,27.39,3.9
ORD-2023-6942,2023-05-06,2023-05-11,CUST-2269,Customer 631,Corporate,Central,Houston,Texas,Office Supplies,Art,Desk Lamp,130.14,3,0.13,22.73,54.78,4.3
ORD-2023-6943,2023-11-20,2023-11-24,CUST-6230,Customer 453,Home Office,Central,Los Angeles,California,Office Supplies,Art,Standing Desk,1827.01,4,0.09,407.73,63.82,4.5
ORD-2023-6944,2023-08-29,2023-08-31,CUST-5094,Customer 776,Home Office,West,Chicago,Illinois,Furniture,Bookcases,Laser Printer,1800.55,2,0.22,146.04,99.82,3.0
ORD-2023-6945,2023-05-23,2023-05-26,CUST-7118,Customer 633,Consumer,South,New York,New York,Technology,Copiers,Standing Desk,1095.48,4,0.27,87.22,11.09,2.9
ORD-2023-6946,2023-08-29,2023-09-01,CUST-2806,Customer 824,Home Office,South,Chicago,Illinois,Furniture,Chairs,Standing Desk,1175.59,1,0.18,155.33,92.88,2.9
ORD-2023-6947,2023-05-30,2023-06-03,CUST-1419,Customer 374,Corporate,East,Los Angeles,California,Furniture,Tables,Desk Lamp,829.54,3,0.02,55.09,58.97,1.5
ORD-2023-6948,2023-06-21,2023-06-24,CUST-5404,Customer 882,Corporate,Central,New York,New York,Furniture,Chairs,Standing Desk,908.31,3,0.12,166.39,58.13,4.9
ORD-2023-6949,2023-02-25,2023-03-02,CUST-8566,Customer 290,Corporate,West,Los Angeles,California,Office Supplies,Art,Office Chair,1650.95,3,0.26,228.42,94.89,4.9
ORD-2023-6950,2023-06-24,2023-06-28,CUST-2534,Customer 510,Home Office,Central,Los Angeles,California,Office Supplies,Binders,Standing Desk,1048.46,2,0.08,199.63,63.47,3.9
ORD-2023-6951,2023-10-02,2023-10-07,CUST-7547,Customer 604,Home Office,East,New York,New York,Technology,Phones,iPhone 13,336.56,1,0.23,39.0,32.33,5.0
ORD-2023-6952,2023-12-25,2023-12-26,CUST-8581,Customer 588,Home Office,East,Phoenix,Arizona,Furniture,Tables,Desk Lamp,222.54,1,0.15,46.98,24.71,4.6
ORD-2023-6953,2023-04-08,2023-04-13,CUST-6102,Customer 725,Corporate,West,Los Angeles,California,Technology,Accessories,Laser Printer,1927.02,1,0.02,239.28,87.03,3.0
ORD-2023-6954,2023-01-13,2023-01-17,CUST-2119,Customer 410,Home Office,Central,Phoenix,Arizona,Furniture,Chairs,Binder Pack,1628.92,3,0.16,154.27,20.33,3.8
ORD-2023-6955,2023-04-11,2023-04-16,CUST-1107,Customer 74,Consumer,East,New York,New York,Furniture,Chairs,Binder Pack,1035.02,4,0.24,89.43,55.12,4.3
ORD-2023-6956,2023-11-01,2023-11-03,CUST-2186,Customer 937,Corporate,West,Chicago,Illinois,Furniture,Tables,Standing Desk,1500.0,1,0.11,126.48,13.18,3.6
ORD-2023-6957,2023-01-04,2023-01-09,CUST-8685,Customer 948,Home Office,South,Houston,Texas,Office Supplies,Paper,Standing Desk,1820.34,3,0.27,115.59,63.01,4.7
ORD-2023-6958,2023-03-17,2023-03-19,CUST-5359,Customer 66,Consumer,West,Phoenix,Arizona,Office Supplies,Paper,Office Chair,747.18,2,0.11,85.13,22.79,2.9
ORD-2023-6959,2023-05-09,2023-05-11,CUST-5911,Customer 946,Home Office,South,New York,New York,Furniture,Bookcases,Desk Lamp,1103.22,4,0.1,93.13,24.93,2.1
ORD-2023-6960,2023-03-13,2023-03-17,CUST-2238,Customer 623,Consumer,East,New York,New York,Office Supplies,Binders,Standing Desk,72.43,4,0.19,6.56,10.59,4.3
ORD-2023-6961,2023-05-21,2023-05-24,CUST-4165,Customer 937,Home Office,East,New York,New York,Office Supplies,Binders,Laser Printer,611.34,3,0.29,98.04,59.37,3.1
ORD-2023-6962,2023-02-03,2023-02-05,CUST-8323,Customer 880,Consumer,East,Los Angeles,California,Technology,Phones,Office Chair,507.28,4,0.01,83.49,17.39,3.5
ORD-2023-6963,2023-08-21,2023-08-24,CUST-4557,Customer 660,Consumer,East,Houston,Texas,Technology,Accessories,Standing Desk,861.82,4,0.28,104.28,18.75,4.7
ORD-2023-6964,2023-08-11,2023-08-14,CUST-6449,Customer 969,Consumer,Central,Chicago,Illinois,Technology,Copiers,Standing Desk,1223.91,1,0.07,263.5,97.09,1.1
ORD-2023-6965,2023-03-17,2023-03-20,CUST-5871,Customer 541,Corporate,West,Los Angeles,California,Furniture,Chairs,Laser Printer,731.53,2,0.2,50.62,12.05,4.9
ORD-2023-6966,2023-01-09,2023-01-10,CUST-7497,Customer 395,Corporate,West,Los Angeles,California,Technology,Accessories,Desk Lamp,177.95,2,0.23,33.04,52.89,2.9
ORD-2023-6967,2023-02-26,2023-03-02,CUST-3109,Customer 387,Consumer,South,Phoenix,Arizona,Furniture,Chairs,Laser Printer,947.34,2,0.21,132.08,75.24,2.3
ORD-2023-6968,2023-05-04,2023-05-10,CUST-4932,Customer 697,Corporate,East,Chicago,Illinois,Office Supplies,Art,Laser Printer,935.9,4,0.09,177.28,90.53,3.1
ORD-2023-6969,2023-07-29,2023-08-03,CUST-6438,Customer 804,Consumer,West,Phoenix,Arizona,Furniture,Tables,Binder Pack,1340.12,1,0.23,105.83,42.23,3.6
ORD-2023-6970,2023-10-07,2023-10-12,CUST-6181,Customer 80,Consumer,East,Phoenix,Arizona,Office Supplies,Paper,Standing Desk,353.41,1,0.3,42.47,92.63,2.8
ORD-2023-6971,2023-04-24,2023-04-30,CUST-5991,Customer 405,Home Office,South,Phoenix,Arizona,Technology,Copiers,Office Chair,460.08,4,0.28,34.46,42.84,2.3
ORD-2023-6972,2023-05-07,2023-05-13,CUST-4474,Customer 42,Consumer,Central,Los Angeles,California,Office Supplies,Art,Desk Lamp,1710.97,3,0.2,329.72,90.8,1.1
ORD-2023-6973,2023-08-18,2023-08-23,CUST-9116,Customer 815,Home Office,West,Chicago,Illinois,Furniture,Chairs,Laser Printer,723.39,4,0.14,97.72,16.9,2.0
ORD-2023-6974,2023-09-16,2023-09-18,CUST-2237,Customer 452,Corporate,West,Los Angeles,California,Technology,Copiers,Binder Pack,1394.69,4,0.21,212.5,87.65,4.9
ORD-2023-6975,2023-02-19,2023-02-20,CUST-7010,Customer 32,Home Office,East,New York,New York,Office Supplies,Art,Binder Pack,1763.46,2,0.21,127.43,77.91,2.0
ORD-2023-6976,2023-09-21,2023-09-23,CUST-4771,Customer 567,Consumer,Central,Houston,Texas,Furniture,Bookcases,Office Chair,1652.12,3,0.05,139.68,54.98,2.6
ORD-2023-6977,2023-03-17,2023-03-21,CUST-7307,Customer 961,Corporate,South,Los Angeles,California,Office Supplies,Binders,Laser Printer,239.45,4,0.15,37.3,90.47,1.7
ORD-2023-6978,2023-07-13,2023-07-19,CUST-9231,Customer 751,Consumer,West,Los Angeles,California,Office Supplies,Binders,Laser Printer,669.8,2,0.19,130.39,80.57,3.7
ORD-2023-6979,2023-02-13,2023-02-18,CUST-2563,Customer 482,Consumer,West,New York,New York,Office Supplies,Art,Laser Printer,718.02,2,0.05,163.79,13.15,4.1
ORD-2023-6980,2023-01-17,2023-01-22,CUST-7328,Customer 916,Consumer,South,Phoenix,Arizona,Office Supplies,Art,Binder Pack,734.91,4,0.03,122.35,58.83,4.7
ORD-2023-6981,2023-05-15,2023-05-17,CUST-9118,Customer 239,Consumer,Central,Los Angeles,California,Office Supplies,Art,Standing Desk,1836.17,4,0.11,229.23,69.04,1.9
ORD-2023-6982,2023-09-17,2023-09-21,CUST-2437,Customer 876,Corporate,Central,Chicago,Illinois,Technology,Phones,Standing Desk,569.07,4,0.09,124.66,65.09,4.1
ORD-2023-6983,2023-06-24,2023-06-27,CUST-2242,Customer 23,Home Office,Central,Los Angeles,California,Technology,Phones,Standing Desk,1999.13,1,0.02,151.88,20.86,1.2
ORD-2023-6984,2023-07-23,2023-07-27,CUST-3364,Customer 315,Corporate,South,Los Angeles,California,Technology,Phones,Office Chair,304.88,1,0.11,61.22,92.62,3.7
ORD-2023-6985,2023-08-24,2023-08-25,CUST-1161,Customer 444,Home Office,South,New York,New York,Furniture,Bookcases,Desk Lamp,1179.04,4,0.25,57.39,51.28,3.1
ORD-2023-6986,2023-04-03,2023-04-06,CUST-5524,Customer 674,Consumer,East,Chicago,Illinois,Office Supplies,Binders,iPhone 13,1299.55,3,0.05,68.75,8.7,2.4
ORD-2023-6987,2023-05-21,2023-05-23,CUST-6565,Customer 309,Corporate,West,New York,New York,Office Supplies,Paper,iPhone 13,1051.14,4,0.11,139.73,34.04,3.6
ORD-2023-6988,2023-09-15,2023-09-17,CUST-6984,Customer 747,Corporate,East,Houston,Texas,Furniture,Tables,Standing Desk,1857.45,4,0.1,381.59,12.46,1.7
ORD-2023-6989,2023-01-11,2023-01-16,CUST-9992,Customer 803,Corporate,East,New York,New York,Technology,Accessories,Binder Pack,78.19,1,0.09,7.97,8.21,3.2
ORD-2023-6990,2023-06-11,2023-06-17,CUST-9553,Customer 668,Corporate,South,New York,New York,Office Supplies,Paper,Binder Pack,897.59,3,0.2,136.96,25.09,3.4
ORD-2023-6991,2023-06-05,2023-06-08,CUST-8760,Customer 969,Corporate,East,Los Angeles,California,Technology,Copiers,Office Chair,176.94,3,0.14,18.24,37.5,4.9
ORD-2023-6992,2023-04-28,2023-04-30,CUST-6178,Customer 201,Consumer,East,Phoenix,Arizona,Office Supplies,Binders,Desk Lamp,934.3,1,0.01,206.34,60.49,3.6
ORD-2023-6993,2023-08-11,2023-08-12,CUST-3201,Customer 910,Home Office,Central,Houston,Texas,Office Supplies,Binders,Laser Printer,754.11,4,0.17,58.92,15.88,3.1
ORD-2023-6994,2023-07-07,2023-07-10,CUST-8096,Customer 246,Corporate,Central,New York,New York,Office Supplies,Art,Desk Lamp,1877.11,3,0.08,358.17,62.27,4.8
ORD-2023-6995,2023-10-16,2023-10-19,CUST-8897,Customer 83,Home Office,Central,New York,New York,Furniture,Bookcases,Desk Lamp,936.82,3,0.02,217.6,23.22,1.5
ORD-2023-6996,2023-06-30,2023-07-05,CUST-4241,Customer 707,Corporate,East,Phoenix,Arizona,Furniture,Chairs,iPhone 13,217.2,4,0.19,37.75,39.02,2.0
ORD-2023-6997,2023-12-08,2023-12-12,CUST-7241,Customer 997,Consumer,South,Los Angeles,California,Technology,Accessories,Binder Pack,1908.9,1,0.01,126.45,25.5,1.3
ORD-2023-6998,2023-06-19,2023-06-25,CUST-2394,Customer 665,Home Office,East,Houston,Texas,Technology,Copiers,Standing Desk,1320.73,3,0.16,196.08,73.45,3.9
ORD-2023-6999,2023-08-24,2023-08-29,CUST-4476,Customer 939,Home Office,West,Houston,Texas,Office Supplies,Paper,Laser Printer,767.98,1,0.24,72.54,87.39,2.8
ORD-2023-7000,2023-11-08,2023-11-12,CUST-8062,Customer 582,Corporate,West,Los Angeles,California,Technology,Accessories,Binder Pack,1012.6,3,0.11,45.68,72.94,3.5
ORD-2023-7001,2023-03-22,2023-03-24,CUST-1231,Customer 917,Home Office,West,Houston,Texas,Furniture,Tables,Standing Desk,1620.1,4,0.07,251.75,47.86,4.6
ORD-2023-7002,2023-09-21,2023-09-23,CUST-9830,Customer 640,Consumer,South,Chicago,Illinois,Office Supplies,Art,Office Chair,230.46,2,0.1,17.0,97.55,3.8
ORD-2023-7003,2023-11-18,2023-11-19,CUST-2149,Customer 954,Consumer,East,New York,New York,Office Supplies,Paper,Office Chair,1559.88,3,0.02,144.39,65.71,2.2
ORD-2023-7004,2023-04-02,2023-04-07,CUST-4512,Customer 6,Consumer,East,Los Angeles,California,Office Supplies,Paper,Binder Pack,147.48,1,0.27,18.19,64.03,4.2
ORD-2023-7005,2023-03-05,2023-03-11,CUST-1381,Customer 12,Corporate,West,Houston,Texas,Furniture,Tables,iPhone 13,1303.78,3,0.17,253.58,84.36,3.1
ORD-2023-7006,2023-01-10,2023-01-12,CUST-8682,Customer 49,Consumer,East,Los Angeles,California,Technology,Phones,iPhone 13,1666.0,2,0.14,176.4,9.16,3.7
ORD-2023-7007,2023-05-30,2023-06-03,CUST-7110,Customer 267,Corporate,East,Los Angeles,California,Technology,Accessories,Binder Pack,1997.92,4,0.21,345.59,21.08,2.1
ORD-2023-7008,2023-08-01,2023-08-02,CUST-8199,Customer 428,Consumer,South,Chicago,Illinois,Furniture,Tables,Binder Pack,1331.38,3,0.04,305.92,84.84,4.9
ORD-2023-7009,2023-08-29,2023-09-02,CUST-6557,Customer 336,Consumer,Central,New York,New York,Technology,Copiers,Laser Printer,1924.0,3,0.3,224.95,86.74,1.5
ORD-2023-7010,2023-01-02,2023-01-03,CUST-8767,Customer 412,Home Office,West,New York,New York,Furniture,Tables,Desk Lamp,615.79,3,0.0,51.59,43.68,2.2
ORD-2023-7011,2023-01-21,2023-01-22,CUST-6670,Customer 319,Corporate,South,Phoenix,Arizona,Furniture,Tables,Office Chair,779.18,3,0.25,62.13,86.72,4.0
ORD-2023-7012,2023-05-11,2023-05-13,CUST-1548,Customer 502,Corporate,Central,Chicago,Illinois,Office Supplies,Binders,iPhone 13,1187.65,3,0.04,255.7,57.52,1.4
ORD-2023-7013,2023-11-24,2023-11-27,CUST-8204,Customer 394,Home Office,East,Chicago,Illinois,Technology,Accessories,Laser Printer,451.64,2,0.14,65.26,23.83,4.3
ORD-2023-7014,2023-08-12,2023-08-13,CUST-1087,Customer 241,Corporate,Central,Los Angeles,California,Furniture,Tables,Laser Printer,842.55,2,0.18,149.32,90.19,5.0
ORD-2023-7015,2023-03-25,2023-03-27,CUST-4287,Customer 720,Home Office,East,Los Angeles,California,Office Supplies,Art,Desk Lamp,1283.02,2,0.15,55.59,27.89,4.4
ORD-2023-7016,2023-03-15,2023-03-19,CUST-6593,Customer 911,Corporate,South,New York,New York,Furniture,Tables,Standing Desk,567.23,1,0.0,69.83,85.61,2.0
ORD-2023-7017,2023-05-18,2023-05-19,CUST-6017,Customer 525,Consumer,East,Chicago,Illinois,Technology,Phones,Desk Lamp,1861.6,2,0.21,291.5,39.08,1.0
ORD-2023-7018,2023-06-12,2023-06-15,CUST-8061,Customer 967,Home Office,South,Houston,Texas,Technology,Phones,Desk Lamp,1443.86,2,0.04,70.24,64.84,2.1
ORD-2023-7019,2023-09-20,2023-09-25,CUST-3175,Customer 751,Corporate,South,Houston,Texas,Technology,Copiers,Standing Desk,1238.93,1,0.21,145.43,78.03,4.6
ORD-2023-7020,2023-07-01,2023-07-05,CUST-7254,Customer 976,Consumer,West,Houston,Texas,Office Supplies,Paper,iPhone 13,685.61,1,0.26,53.04,84.52,4.6
ORD-2023-7021,2023-04-17,2023-04-18,CUST-4467,Customer 162,Home Office,South,Houston,Texas,Technology,Copiers,Desk Lamp,247.71,4,0.16,38.63,21.44,1.6
ORD-2023-7022,2023-04-04,2023-04-08,CUST-1231,Customer 318,Consumer,Central,Los Angeles,California,Office Supplies,Binders,Binder Pack,1403.98,3,0.18,286.1,69.38,3.8
ORD-2023-7023,2023-04-09,2023-04-10,CUST-4989,Customer 230,Corporate,Central,Los Angeles,California,Office Supplies,Paper,Office Chair,711.21,1,0.07,49.31,71.19,4.7
ORD-2023-7024,2023-12-12,2023-12-18,CUST-3617,Customer 168,Consumer,West,Chicago,Illinois,Furniture,Bookcases,Laser Printer,936.66,3,0.15,123.93,58.58,2.0
ORD-2023-7025,2023-10-29,2023-10-31,CUST-6526,Customer 338,Corporate,South,Chicago,Illinois,Technology,Phones,Standing Desk,820.24,4,0.11,155.36,25.99,2.3
ORD-2023-7026,2023-03-16,2023-03-21,CUST-9545,Customer 781,Consumer,East,Houston,Texas,Office Supplies,Binders,iPhone 13,518.64,3,0.04,80.2,60.06,4.9
ORD-2023-7027,2023-08-03,2023-08-06,CUST-4423,Customer 494,Home Office,South,Chicago,Illinois,Furniture,Tables,iPhone 13,1524.64,3,0.16,196.0,83.07,3.8
ORD-2023-7028,2023-06-10,2023-06-11,CUST-5749,Customer 222,Home Office,Central,Chicago,Illinois,Furniture,Chairs,iPhone 13,1758.63,1,0.13,259.87,65.78,4.2
ORD-2023-7029,2023-06-17,2023-06-18,CUST-8654,Customer 3,Corporate,West,Phoenix,Arizona,Furniture,Tables,Office Chair,819.78,2,0.16,161.88,25.03,4.9
ORD-2023-7030,2023-08-01,2023-08-07,CUST-8889,Customer 459,Corporate,East,Chicago,Illinois,Office Supplies,Paper,iPhone 13,378.17,2,0.25,44.75,77.45,4.0
ORD-2023-7031,2023-04-20,2023-04-26,CUST-6228,Customer 1000,Consumer,South,Chicago,Illinois,Technology,Phones,Desk Lamp,1467.41,2,0.06,163.41,87.39,4.3
ORD-2023-7032,2023-07-21,2023-07-24,CUST-4845,Customer 815,Consumer,South,Houston,Texas,Furniture,Bookcases,Laser Printer,1871.41,1,0.1,266.3,58.95,4.0
ORD-2023-7033,2023-02-07,2023-02-10,CUST-1438,Customer 392,Consumer,Central,Los Angeles,California,Technology,Accessories,Laser Printer,1683.53,3,0.29,127.01,88.34,2.6
ORD-2023-7034,2023-11-21,2023-11-27,CUST-1227,Customer 853,Consumer,South,New York,New York,Furniture,Tables,Laser Printer,977.86,3,0.23,135.82,27.04,1.2
ORD-2023-7035,2023-10-28,2023-10-30,CUST-9896,Customer 431,Consumer,Central,Los Angeles,California,Office Supplies,Binders,Binder Pack,1217.96,4,0.17,236.19,24.53,3.4
ORD-2023-7036,2023-03-27,2023-03-28,CUST-9001,Customer 63,Consumer,East,New York,New York,Technology,Copiers,Office Chair,1589.54,1,0.25,264.15,20.83,4.6
ORD-2023-7037,2023-07-27,2023-08-01,CUST-9807,Customer 119,Consumer,South,New York,New York,Technology,Phones,Laser Printer,1242.39,3,0.1,111.37,53.79,4.4
ORD-2023-7038,2023-11-22,2023-11-25,CUST-1368,Customer 593,Corporate,Central,Los Angeles,California,Office Supplies,Binders,Binder Pack,1024.54,4,0.06,84.14,60.89,4.7
ORD-2023-7039,2023-06-29,2023-07-05,CUST-4233,Customer 981,Home Office,West,Phoenix,Arizona,Office Supplies,Paper,Laser Printer,1742.99,2,0.06,215.25,19.19,1.9
ORD-2023-7040,2023-02-04,2023-02-10,CUST-5967,Customer 961,Consumer,West,Phoenix,Arizona,Technology,Accessories,Office Chair,1700.03,3,0.07,180.58,93.99,3.4
ORD-2023-7041,2023-03-22,2023-03-24,CUST-2797,Customer 151,Home Office,East,Los Angeles,California,Furniture,Tables,Standing Desk,1957.56,1,0.16,109.11,76.96,1.2
ORD-2023-7042,2023-12-27,2023-12-31,CUST-7742,Customer 177,Consumer,Central,Phoenix,Arizona,Office Supplies,Binders,Binder Pack,1781.41,1,0.08,167.12,45.22,4.7
ORD-2023-7043,2023-02-03,2023-02-04,CUST-1067,Customer 202,Corporate,West,New York,New York,Office Supplies,Paper,Laser Printer,1658.49,3,0.12,175.66,77.13,2.5
ORD-2023-7044,2023-03-29,2023-04-02,CUST-9542,Customer 531,Consumer,West,New York,New York,Office Supplies,Art,Laser Printer,1704.14,1,0.19,322.91,73.56,3.7
ORD-2023-7045,2023-10-28,2023-10-31,CUST-3506,Customer 787,Home Office,East,Houston,Texas,Furniture,Bookcases,Standing Desk,334.49,1,0.28,22.25,56.48,3.9
ORD-2023-7046,2023-10-17,2023-10-23,CUST-8601,Customer 228,Consumer,West,Chicago,Illinois,Furniture,Chairs,Desk Lamp,1654.34,1,0.2,78.55,62.95,3.8
ORD-2023-7047,2023-07-06,2023-07-07,CUST-2076,Customer 953,Home Office,South,Chicago,Illinois,Technology,Copiers,Office Chair,1012.79,2,0.23,59.95,56.48,3.1
ORD-2023-7048,2023-02-15,2023-02-21,CUST-7678,Customer 560,Corporate,Central,Los Angeles,California,Technology,Copiers,Office Chair,361.64,2,0.18,68.73,64.86,1.5
ORD-2023-7049,2023-12-15,2023-12-20,CUST-5462,Customer 700,Home Office,Central,Los Angeles,California,Furniture,Bookcases,iPhone 13,386.11,4,0.13,38.15,49.55,3.1
ORD-2023-7050,2023-08-30,2023-09-05,CUST-8835,Customer 986,Corporate,East,Chicago,Illinois,Technology,Copiers,Office Chair,1722.08,4,0.15,211.3,88.76,4.3
ORD-2023-7051,2023-12-09,2023-12-15,CUST-6314,Customer 575,Corporate,West,Chicago,Illinois,Office Supplies,Paper,Standing Desk,524.23,4,0.14,77.28,15.57,4.9
ORD-2023-7052,2023-11-11,2023-11-17,CUST-1341,Customer 578,Home Office,West,Chicago,Illinois,Office Supplies,Binders,iPhone 13,1784.51,2,0.08,221.27,41.4,2.2
ORD-2023-7053,2023-05-18,2023-05-20,CUST-7950,Customer 128,Corporate,South,Los Angeles,California,Technology,Copiers,Desk Lamp,1547.34,4,0.01,144.6,52.4,1.6
ORD-2023-7054,2023-02-03,2023-02-04,CUST-8505,Customer 275,Home Office,Central,Houston,Texas,Technology,Copiers,Desk Lamp,1547.1,3,0.09,177.78,75.42,3.4
ORD-2023-7055,2023-11-26,2023-11-30,CUST-9205,Customer 291,Home Office,East,New York,New York,Office Supplies,Paper,Binder Pack,272.55,2,0.04,57.58,5.36,3.5
ORD-2023-7056,2023-04-11,2023-04-12,CUST-1446,Customer 599,Home Office,West,Los Angeles,California,Furniture,Tables,Laser Printer,1866.69,1,0.28,303.32,98.75,2.7
ORD-2023-7057,2023-05-13,2023-05-18,CUST-6213,Customer 169,Home Office,East,Phoenix,Arizona,Furniture,Tables,Laser Printer,1449.53,2,0.02,242.85,59.6,2.4
ORD-2023-7058,2023-09-04,2023-09-10,CUST-9184,Customer 797,Corporate,West,Chicago,Illinois,Technology,Accessories,Binder Pack,1171.03,1,0.13,63.35,13.1,1.6
ORD-2023-7059,2023-05-19,2023-05-23,CUST-7940,Customer 458,Corporate,South,Phoenix,Arizona,Furniture,Tables,Desk Lamp,1451.89,4,0.1,310.26,42.83,1.8
